"county","year","ct","label","MHV","MHV2","MHI","taxi","taxi_share","trees","med_rent","myb","no_mort","pct_no_mort","occupied","pct_occup","renter","pct_renter","total_u","u_detach","u_attach","u2","u34","u59","u1019","u2049","u50","pct_u_detach","pct_u_attach","pct_u2","pct_u34","pct_u59","pct_u1019","pct_u2049","pct_u50","b9099","b8089","b7079","b6069","b5059","b4049","b39","b2010","pct2010","pct9099","pct8089","pct7079","pct6069","pct5059","pct4049","pct39","pct_e9","pct_e912","pct_hs","pct_coll","pct_ass","pct_bat","pct_grad","pct_all_coll","tt15","tt30","tt45","tt60","tt90","pct_tt15","pct_tt30","pct_tt45","pct_tt60","pct_tt90","white","black","indian","asian","pac","other","multi","pct_white","pct_black","pct_indian","pct_asian","pct_pac","pct_other","pct_multi","pct_p1","pct_p2","pct_p3","pct_p4","pct_family","pct_married","pct_other_hht","pct_fam_male","pct_fam_fem","pct_non_fam","pct_non_fam_alone","pct_non_fam_na","pct_child","nname","MHV_neigh","med_rooms","units","mhc","foreign","pct_foreign","med_tage","med_mage","med_fage","pop","pov","pct_pov","t10walk","t10walkc","t10sub07d","t10subctdo","t10treepc","crime","tot_empl","empl_mgmt","empl_svc","empl_sls","empl_con","empl_trns","pct_e_mgmt","pct_e_svc","pct_e_sls","pct_e_con","pct_e_trn","pct_work_yr","pct_work_not","wiki","google","ylp_count","ylp_tot","ylp_avg","ylp_diff","pct_taxi","pct_trees","pct_crime","pct_ylp_count","b_bronx","b_brooklyn","b_queens","MHV_diff","MHV_log","hpi_change","HPI","bin_20"
"Bronx","y15",36005026601,"Census Tract 266.01, Bronx County, New York",321400,NA,52450,1249,0.642322894118578,241,1221,1957,169,0.725321888412017,1307,0.912072575017446,1040,0.844841592201462,1433,61,30,192,132,30,8,431,549,0.0425680390788555,0.0209351011863224,0.133984647592463,0.0921144452198186,0.0209351011863224,0.00558269364968597,0.300767620376832,0.3831123517097,35,7,298,262,111,216,423,81,0.0565247732030705,0.0244242847173761,0.00488485694347523,0.207955338450803,0.182833217027216,0.0774598743893929,0.150732728541521,0.295184926727146,6.93333333333333,8.75555555555555,35.8222222222222,30.5777777777778,4.48888888888889,10,3.42222222222222,17.9111111111111,268,298,268,449,100,0.193781634128706,0.215473608098337,0.193781634128706,0.324656543745481,0.0723065798987708,1721,95,0,145,0,1067,14,0.567051070840198,0.0313014827018122,0,0.0477759472817133,0,0.351565074135091,0.00461285008237232,39.4,29.1,11.6,19.9,55,31,24,5.2,18.8,45,39.4,5.6,23,"Pelham Bay-Country Club-City Island",444133.333333333,3.7,1410,1196,372,0.122570016474465,44.2,37,48.4,3035,456,0.150247116968699,1.5385,4,0.0661,1,0.112189942,70,1435,450,438,426,90,31,0.313588850174216,0.305226480836237,0.296864111498258,0.0627177700348432,0.021602787456446,62.3,26.3,4.66712666725598,904.353991695062,42,152,3.61904761904762,9,0.411532125205931,0.0794069192751236,0.0230642504118616,0.013838550247117,1,0,0,122733.333333333,12.6804417322855,3.1,752.1,0.192445449019895
"Bronx","y15",36005024100,"Census Tract 241, Bronx County, New York",350000,NA,23856,2357,0.557859515374534,229,1062,1939,10,0.163934426229508,1803,0.865163147792706,1788,0.971211298207496,2084,62,12,109,125,47,61,1135,533,0.0297504798464491,0.00575815738963532,0.0523032629558541,0.0599808061420345,0.022552783109405,0.0292706333973129,0.544625719769674,0.255758157389635,83,41,18,147,92,210,1150,343,0.164587332053743,0.0398272552783109,0.0196737044145873,0.00863723608445298,0.0705374280230326,0.0441458733205374,0.100767754318618,0.551823416506718,19.0530846484935,14.3472022955524,30.7030129124821,17.7331420373027,7.43185078909613,8.43615494978479,2.29555236728838,18.1635581061693,435,532,750,441,177,0.186295503211991,0.227837259100642,0.321199143468951,0.188865096359743,0.0758029978586724,514,1985,25,92,0,3488,440,0.0812776723592663,0.313883617963314,0.00395319418089817,0.0145477545857052,0,0.551549652118912,0.0695762175838077,19.2,27.3,16.7,36.8,76.9,27,49.9,8.8,41.2,23.1,19.2,3.9,50.8,"Mount Hope",366866.666666667,4,2043,1071,2754,0.435483870967742,28,25.4,30.3,6324,2388,0.386220281416788,4.4803,5,0.8,0,0.085633562,441,2501,403,1080,419,213,386,0.161135545781687,0.431827269092363,0.167532986805278,0.0851659336265494,0.154338264694122,47.4,36.8,13.6314062939138,662.653868612936,4,11,2.75,0,0.372707147375079,0.0362112586970272,0.0697343453510436,0.000632511068943707,1,0,0,16866.6666666667,12.7656884334656,3.1,752.1,0.219507311050243
"Bronx","y15",36005022902,"Census Tract 229.02, Bronx County, New York",245700,NA,24142,1487,0.603087560638877,161,1091,1939,27,0.25,1092,0.942191544434858,1000,0.959692898272553,1159,55,58,66,74,0,37,476,393,0.0474547023295945,0.0500431406384814,0.0569456427955134,0.0638481449525453,0,0.0319240724762727,0.410698878343399,0.339085418464193,7,28,27,52,79,173,722,71,0.0612597066436583,0.00603968938740293,0.0241587575496117,0.0232959447799827,0.0448662640207075,0.0681622088006903,0.149266609145815,0.622950819672131,21.0293303818484,22.5788599889319,20.5866076369674,13.1156613171002,7.74764803541782,9.02047592695075,5.92141671278362,22.6895406751522,256,300,338,247,113,0.20414673046252,0.239234449760766,0.269537480063796,0.196969696969697,0.0901116427432217,420,938,0,9,0,1756,526,0.124040165386887,0.277023036030715,0,0.00265800354400473,0,0.518606024808033,0.155345540460721,21,22.7,20.9,35.4,79,25.3,53.8,9.7,44,21,21,0,47,"Mount Hope",366866.666666667,3.6,1093,1120,1454,0.429415239220319,28.3,28.7,28.2,3386,1167,0.346188074755265,4.5169,5,0.7555,0,0.143376671,259,1361,197,598,328,82,156,0.144746509919177,0.439382806759736,0.240999265246143,0.0602498163115356,0.114621601763409,49,34.6,13.5806412785695,496.748660545178,0,0,0,0,0.439161252215003,0.0475487300649734,0.0764914353219138,0,1,0,0,121166.666666667,12.4118665585093,3.1,752.1,0.241697309362769
"Bronx","y15",36005026602,"Census Tract 266.02, Bronx County, New York",414200,NA,40755,3591,0.57336788052712,387,1130,1953,157,0.317813765182186,2531,0.935674676524954,2049,0.805424528301887,2705,169,22,375,298,229,192,599,821,0.0624768946395564,0.00813308687615527,0.138632162661738,0.110166358595194,0.0846580406654344,0.0709796672828096,0.221441774491682,0.303512014787431,55,20,638,490,177,498,793,34,0.0125693160813309,0.0203327171903882,0.00739371534195933,0.235859519408503,0.181146025878004,0.0654343807763401,0.184103512014787,0.293160813308688,16.4904330312185,13.9476334340383,26.7875125881168,21.7019133937563,4.53172205438066,10.5236656596173,6.01711983887211,21.0725075528701,577,409,485,533,210,0.260614272809395,0.184733514001807,0.219060523938573,0.240740740740741,0.0948509485094851,3187,399,61,86,0,1689,694,0.552435430750563,0.0691627665106604,0.0105737562835847,0.014907262957185,0,0.292771710868435,0.120298145259144,39,33.4,10.4,17.2,56.7,23.9,32.8,12.9,19.9,43.3,39,4.3,29,"Pelham Bay-Country Club-City Island",444133.333333333,3.6,2704,1139,1236,0.214248569942798,39.7,38.2,42.9,5769,1128,0.195527821112845,0.7746,4,0.0452,1,0.104072895,227,2299,696,552,839,164,48,0.302740321879078,0.240104393214441,0.364941278816877,0.0713353632013919,0.0208786428882123,61.3,29.7,5.81047332774527,543.053262846771,160,605,3.78125,29,0.622464898595944,0.0670826833073323,0.0393482405962905,0.0277344427110418,1,0,0,29933.3333333333,12.9341042279436,3.1,752.1,0.0616663433782036
"Bronx","y15",36005022000,"Census Tract 220, Bronx County, New York",372700,NA,23167,938,0.615816533616906,111,1222,1952,5,0.3125,464,0.956701030927835,434,0.988610478359909,485,25,0,43,47,48,44,151,127,0.0515463917525773,0,0.088659793814433,0.0969072164948454,0.0989690721649484,0.0907216494845361,0.311340206185567,0.261855670103093,0,39,5,94,86,32,191,38,0.0783505154639175,0,0.0804123711340206,0.0103092783505155,0.193814432989691,0.177319587628866,0.065979381443299,0.393814432989691,32.6048951048951,13.6363636363636,33.1293706293706,10.7517482517483,2.01048951048951,5.50699300699301,2.36013986013986,9.87762237762238,149,98,389,177,29,0.176959619952494,0.116389548693587,0.461995249406176,0.21021377672209,0.0344418052256532,297,339,26,91,0,1370,106,0.136488970588235,0.155790441176471,0.0119485294117647,0.0418198529411765,0,0.629595588235294,0.0487132352941176,15.9,13.8,14,56.3,78.7,12.9,65.7,33.8,31.9,21.3,15.9,5.4,53.4,"East Tremont",383110,3.5,479,1229,1024,0.470588235294118,27.3,23.8,29.6,2176,1024,0.528925619834711,1.5864,4,-0.0591,2,0.059988528,277,842,79,328,136,61,238,0.0938242280285036,0.389548693586698,0.161520190023753,0.0724465558194774,0.282660332541568,45,37.8,21.5740268466282,863.308555049785,9,27,3,5,0.431066176470588,0.0510110294117647,0.127297794117647,0.00413602941176471,1,0,0,10410,12.8285290854674,3.1,752.1,0.107377530726201
"Bronx","y15",36005013500,"Census Tract 135, Bronx County, New York",292500,NA,23279,1495,0.57552679896015,182,531,1949,22,0.141935483870968,1278,0.903180212014134,1043,0.868442964196503,1415,30,91,87,161,32,117,265,632,0.0212014134275618,0.0643109540636042,0.0614840989399293,0.113780918727915,0.0226148409893993,0.0826855123674912,0.187279151943463,0.446643109540636,30,76,10,85,358,132,595,129,0.0911660777385159,0.0212014134275618,0.0537102473498233,0.00706713780918728,0.0600706713780919,0.253003533568905,0.0932862190812721,0.420494699646643,14.2546718817905,18.4702303346371,28.2051282051282,20.8604954367666,6.25814863102999,7.38809213385485,4.5632333767927,18.2094741416775,152,317,354,256,59,0.133567662565905,0.278558875219684,0.311072056239016,0.224956063268893,0.0518453427065026,367,1370,32,0,0,1862,554,0.0939099283520983,0.350562947799386,0.00818833162743091,0,0,0.476458546571136,0.141760491299898,24.3,26.9,21.7,27.2,75.1,28,47.1,13.3,33.8,24.9,24.3,0.6,45.5,"Morrisania-Melrose",344900,4.1,1378,651,1258,0.321903787103378,32.1,30.1,32.5,3908,1565,0.402106885919836,1.6125,4,0.2172,0,0.242397607,333,1244,205,541,209,90,199,0.164790996784566,0.434887459807074,0.168006430868167,0.0723472668810289,0.159967845659164,40.8,47.2,15.5297752582346,549.288389126293,3,13,4.33333333333333,3,0.382548618219038,0.0465711361310133,0.0852098259979529,0.000767656090071648,1,0,0,52400,12.586219945654,3.1,752.1,0.107085823016603
"Bronx","y15",36005000200,"Census Tract 2, Bronx County, New York",414600,NA,72034,1138,0.512896302844758,377,1358,1958,240,0.344827586206897,1379,0.92426273458445,549,0.407572383073497,1492,673,173,334,262,22,0,18,10,0.451072386058981,0.115951742627346,0.223860589812332,0.175603217158177,0.014745308310992,0,0.0120643431635389,0.00670241286863271,63,41,113,245,134,196,439,261,0.174932975871314,0.0422252010723861,0.0274798927613941,0.0757372654155496,0.164209115281501,0.0898123324396783,0.131367292225201,0.294235924932976,11.2299465240642,12.1868843231072,31.6352378271883,19.1950464396285,10.0197016605685,12.4683366169434,3.26484660849986,25.7528848860118,419,699,507,489,163,0.184014053579271,0.306982872200263,0.22266139657444,0.214756258234519,0.0715854194115064,2303,1127,9,226,0,1496,484,0.426244678882103,0.208587821580603,0.00166574125485841,0.0418286137331112,0,0.276883213029798,0.0895798630390524,16.3,20.2,23.8,39.7,81.4,52.9,28.5,9.4,19.1,18.6,16.3,2.2,46,"Soundview-Castle Hill-Clason Point-Harding Park",346400,5.1,1476,1481,1829,0.338515639459559,37.3,34.2,38.4,5403,1078,0.200260078023407,-2.9096,1,-0.6993,0,0.174507031,181,2308,663,394,552,184,515,0.287261698440208,0.170710571923744,0.239168110918544,0.0797227036395147,0.22313691507799,54.2,36.9,19.801556653775,273.335928372129,0,0,0,0,0.210623727558764,0.0697760503424024,0.0334999074588192,0,1,0,0,-68200,12.9350694789838,3.1,752.1,0.00348440446638352
"Bronx","y15",36005024000,"Census Tract 240, Bronx County, New York",425600,NA,34705,1578,0.603167211563582,232,1233,1939,53,0.168253968253968,1165,0.87792012057272,913,0.766582703610411,1327,171,67,446,404,52,59,74,50,0.128862094951017,0.0504898266767144,0.336096458176338,0.304446119065561,0.0391861341371515,0.0444611906556142,0.0557648831951771,0.0376789751318764,128,0,93,44,149,173,740,0,0,0.0964581763376036,0,0.0700828937452901,0.0331574981160512,0.112283345892992,0.130369253956292,0.557648831951771,15.160472972973,15.0337837837838,29.3918918918919,17.3141891891892,8.91047297297297,10.7263513513514,3.46283783783784,23.0996621621622,232,426,601,488,42,0.129681386249301,0.238121855785355,0.335941866964785,0.272778088317496,0.0234768026830632,668,1044,0,31,0,2054,332,0.168559172344184,0.263436790310371,0,0.00782235680040374,0,0.518294221549331,0.0837749179914206,18.9,13.8,30.9,36.4,75.6,26.2,49.4,11.8,37.7,24.4,18.9,5.5,50.2,"Van Nest-Morris Park-Westchester Square",420125,4.5,1321,1399,1442,0.363865758263941,31.9,28.1,34.7,3963,1107,0.279333838001514,1.5728,4,0.0231,0,0.161557944,249,1837,342,609,470,149,267,0.186173108328797,0.331518780620577,0.255851932498639,0.0811105062602069,0.14534567229178,52,30.4,29.6352616733153,828.541855216542,0,0,0,0,0.398183194549584,0.0585415089578602,0.0628311884935655,0,1,0,0,-5475,12.9612552170096,3.1,752.1,0.0192105703203737
"Bronx","y15",36005022901,"Census Tract 229.01, Bronx County, New York",465300,NA,24115,3229,0.658276877946139,212,1048,1939,36,0.590163934426229,1716,0.885906040268456,1638,0.977910447761194,1937,54,0,53,243,34,108,667,763,0.02787816210635,0,0.0273618998451213,0.125451729478575,0.0175529168817759,0.0557563242127001,0.344346928239546,0.393908105317501,0,29,54,120,200,257,1259,18,0.00929272070211667,0,0.0149716055756324,0.02787816210635,0.0619514713474445,0.103252452245741,0.132679401135777,0.649974186886939,25.5130168453293,17.8560490045942,22.6646248085758,12.6186830015314,4.62480857580398,11.9754977029096,4.74732006125574,21.3476263399694,455,530,542,274,117,0.237226277372263,0.276329509906152,0.282586027111575,0.142857142857143,0.0610010427528676,1039,1407,60,55,9,2696,604,0.186602011494253,0.252693965517241,0.0107758620689655,0.00987787356321839,0.00161637931034483,0.484195402298851,0.108477011494253,24.2,26.7,22.2,26.8,71.4,27.4,43.9,9.7,34.3,28.6,24.2,4.4,49,"Mount Hope",366866.666666667,3.6,1887,1063,2470,0.44360632183908,28.6,28.3,28.9,5568,2029,0.364403735632184,4.6742,5,0.8283,0,0.11246715,445,2145,261,854,477,117,436,0.121678321678322,0.398135198135198,0.222377622377622,0.0545454545454545,0.203263403263403,47.2,35.6,13.5926602619726,479.528606102632,0,0,0,0,0.579920977011494,0.0380747126436782,0.0799209770114943,0,1,0,0,-98433.3333333333,13.0504376378327,3.1,752.1,0.0165912167106789
"Bronx","y15",36005016000,"Census Tract 160, Bronx County, New York",439400,NA,77216,1240,0.478252085135489,463,1636,1958,250,0.316055625790139,1526,0.896592244418331,679,0.454180602006689,1702,520,271,340,453,16,12,68,22,0.305522914218566,0.159224441833137,0.199764982373678,0.266157461809636,0.00940070505287897,0.00705052878965922,0.0399529964747356,0.0129259694477086,75,27,150,146,387,171,357,389,0.22855464159812,0.0440658049353701,0.0158636897767333,0.0881316098707403,0.0857814336075206,0.22737955346651,0.100470035252644,0.209753231492362,9.47606727037516,2.97542043984476,31.5006468305304,13.3893919793014,15.2005174644243,16.5265200517464,10.9314359637775,42.6584734799483,449,772,341,308,123,0.225288509784245,0.387355745107878,0.171098845960863,0.154540893125941,0.0617160060210738,3337,32,0,136,0,663,212,0.780767430978007,0.00748713149274684,0,0.0318203088441741,0,0.155124005615349,0.0496022461394478,28.3,28.6,16.1,27,67.8,49.8,18,11.3,6.7,32.2,28.3,3.9,32.2,"Schuylerville-Throgs Neck-Edgewater Park",422942.857142857,5,1608,1621,928,0.217126813289658,41.6,41.6,41.3,4274,142,0.0332786501054605,-1.5355,2,-0.6993,0,0.172469783,118,2148,667,516,581,181,203,0.310521415270019,0.240223463687151,0.27048417132216,0.0842644320297952,0.0945065176908752,66.7,20.2,5.89503533138649,590.759168396422,8,39,4.875,-3,0.29012634534394,0.108329433785681,0.027608797379504,0.00187178287318671,1,0,0,-16457.1428571428,12.9931654389326,3.1,752.1,0.0244256137141939
"Bronx","y15",36005026702,"Census Tract 267.02, Bronx County, New York",433800,NA,39432,2805,0.610462411377456,289,1168,1939,39,0.144444444444444,2417,0.965641230523372,2108,0.905887408680705,2503,15,0,122,75,78,62,936,1199,0.00599280862964443,0,0.0487415101877747,0.0299640431482221,0.031162604874151,0.024770275669197,0.373951258489812,0.479025169796244,30,85,118,131,403,207,1434,95,0.0379544546544147,0.0119856172592889,0.0339592489013184,0.0471434278865362,0.0523371953655613,0.16100679184978,0.0827007590890931,0.572912504994007,11.4235500878735,18.7798142103942,30.8561385890033,11.5239769018328,6.50263620386643,13.1056992216922,7.80818478533769,27.4165202108963,413,906,665,710,179,0.143752175426384,0.315349808562478,0.231465367211974,0.247128437173686,0.0623042116254786,822,1338,19,145,0,4112,776,0.120457209847597,0.196072684642438,0.00278429073856975,0.0212485345838218,0,0.602579132473622,0.113716295427902,26.4,26.5,22.7,24.5,71.7,30.1,41.5,5.5,36,28.3,26.4,2,44,"Van Cortlandt Village",294850,3.7,2465,1190,3216,0.471277842907386,32,30.8,32.2,6824,1881,0.275644783118406,1.5875,4,0.6969,0,0.229164317,328,3201,760,1110,649,237,445,0.237425804436114,0.346766635426429,0.202749140893471,0.0740393626991565,0.13901905654483,54.9,29.4,3.39731381461951,515.836865190799,0,0,0,0,0.411049237983587,0.0423505275498242,0.0480656506447831,0,1,0,0,-138950,12.9803388773749,3.1,752.1,0.00423964635383805
"Bronx","y15",36005022102,"Census Tract 221.02, Bronx County, New York",448400,NA,18664,2254,0.539334422302178,118,1109,1939,17,0.354166666666667,1583,0.913444893248702,1505,0.98109517601043,1733,0,0,31,30,30,42,1037,563,0,0,0.0178880553952683,0.0173110213502597,0.0173110213502597,0.0242354298903635,0.598384304673976,0.324870167339873,57,35,43,149,225,280,870,74,0.0427005193306405,0.0328909405654934,0.0201961915753029,0.0248124639353722,0.0859780727062897,0.129832660126947,0.161569532602424,0.50201961915753,35.2028218694885,13.3333333333333,21.0229276895944,14.1093474426808,4.12698412698413,9.62962962962963,2.57495590828924,16.331569664903,221,542,373,280,104,0.145394736842105,0.356578947368421,0.245394736842105,0.184210526315789,0.068421052631579,701,1165,12,18,0,2802,624,0.139920159680639,0.232534930139721,0.00239520958083832,0.00359281437125748,0,0.559281437125749,0.124550898203593,24.1,20.2,28.1,27.7,70.7,26.8,43.9,4.9,39,29.3,24.1,5.2,50,"West Concourse",301700,3.7,1711,1115,2371,0.473253493013972,30.8,27.6,32,5010,2476,0.497388509441543,1.4444,4,0.6755,0,0.06938667,324,1600,81,792,252,194,281,0.050625,0.495,0.1575,0.12125,0.175625,39.4,47,20.3100306603074,620.68627772473,0,0,0,0,0.449900199600798,0.0235528942115768,0.0646706586826347,0,1,0,0,-146700,13.0134409701801,3.1,752.1,0.0194775888340542
"Bronx","y15",36005023200,"Census Tract 232, Bronx County, New York",425600,NA,44318,821,0.652904228678116,176,1259,1939,88,0.360655737704918,840,0.94488188976378,607,0.715801886792453,889,96,22,221,259,70,24,50,144,0.107986501687289,0.0247469066366704,0.24859392575928,0.291338582677165,0.078740157480315,0.0269966254218223,0.0562429696287964,0.161979752530934,0,0,26,120,83,59,536,65,0.0731158605174353,0,0,0.0292463442069741,0.134983127109111,0.093363329583802,0.0663667041619797,0.602924634420697,8.32834032354704,12.8819652486519,33.7327741162373,14.5596165368484,6.7106051527861,15.8777711204314,7.9089275014979,30.4973037747154,178,320,237,302,114,0.154648132059079,0.278019113814075,0.205907906168549,0.262380538662033,0.0990443092962641,920,82,0,150,0,1445,214,0.340236686390533,0.0303254437869822,0,0.0554733727810651,0,0.53439349112426,0.0791420118343195,20.7,25.5,11.4,42.4,70.8,45.1,25.7,6.9,18.8,29.2,20.7,8.5,45.7,"Van Nest-Morris Park-Westchester Square",420125,4.5,932,1305,973,0.359837278106509,33.2,33.2,33.2,2704,627,0.233606557377049,-0.9623,2,-0.1211,0,0.137290011,136,1188,266,334,321,154,113,0.223905723905724,0.281144781144781,0.27020202020202,0.12962962962963,0.0951178451178451,55.9,31.3,29.9237315225058,950.092743033913,3,14,4.66666666666667,1,0.30362426035503,0.0650887573964497,0.0502958579881657,0.0011094674556213,1,0,0,-5475,12.9612552170096,3.1,752.1,0.0667952993401543
"Bronx","y15",36005011800,"Census Tract 118, Bronx County, New York",401400,NA,83077,2289,0.487992286650495,384,1527,1954,485,0.433810375670841,1522,0.930886850152905,382,0.243933588761175,1635,843,285,356,115,0,0,27,0,0.515596330275229,0.174311926605505,0.217737003058104,0.0703363914373089,0,0,0.0165137614678899,0,33,0,175,252,394,181,497,103,0.0629969418960245,0.0201834862385321,0,0.107033639143731,0.154128440366972,0.240978593272171,0.110703363914373,0.303975535168196,3.56897735072066,6.58888126286891,32.8414550446122,18.1194234728895,9.95195607412491,15.6142759094029,13.3150308853809,38.8812628689087,609,666,395,511,45,0.273584905660377,0.299191374663073,0.177448337825696,0.229559748427673,0.0202156334231806,4390,101,0,226,0,465,364,0.818419090231171,0.0188292319164802,0,0.0421327367636092,0,0.0866890380313199,0.0678598061148397,31.9,29,15.4,23.7,61.7,48.4,13.3,2,11.3,38.3,31.9,6.4,26.9,"Schuylerville-Throgs Neck-Edgewater Park",422942.857142857,5.2,1730,1501,671,0.125093214019389,31.4,23.4,40,5364,456,0.113348247576435,-1.0166,2,-0.6993,0,0.177538433,79,2315,900,452,640,91,232,0.388768898488121,0.19524838012959,0.27645788336933,0.0393088552915767,0.100215982721382,45.9,23,33.3626702394273,477.00413468124,11,35,3.18181818181818,-1,0.426733780760626,0.0715883668903803,0.0147278150633855,0.00205070842654735,1,0,0,21542.8571428572,12.9027137153444,3.1,752.1,0.0187446810822719
"Bronx","y15",36005026900,"Census Tract 269, Bronx County, New York",139900,NA,33365,3298,0.612411294545575,185,983,1948,48,0.347826086956522,1371,0.939684715558602,1185,0.908045977011494,1459,38,14,18,122,17,54,366,830,0.026045236463331,0.00959561343385881,0.0123372172721042,0.0836189170664839,0.0116518163125428,0.0370116518163125,0.250856751199452,0.568882796435915,0,8,205,341,121,240,533,11,0.00753941055517478,0,0.00548320767649075,0.140507196710075,0.233721727210418,0.0829335161069226,0.164496230294722,0.365318711446196,15.6154849934754,15.5719878207916,27.0117442366246,15.4414963027403,3.95824271422358,17.0943888647238,5.30665506742062,26.359286646368,326,429,452,359,165,0.188330444829578,0.247833622183709,0.261120739456961,0.207394569612941,0.0953206239168111,573,614,29,156,0,2376,228,0.148368720870016,0.158984981874676,0.00750906266183325,0.0403935784567582,0,0.615225271879855,0.0590367685137235,31.4,20.6,29.2,18.8,64.6,20.1,44.4,12.8,31.7,35.4,31.4,4.1,44.9,"Kingsbridge Heights",259325,3.7,1445,992,1531,0.396426721905748,34.3,26.9,36.5,3862,1343,0.34774728120145,1.3455,4,0.1712,0,0.192587006,228,1760,341,663,383,92,281,0.19375,0.376704545454545,0.217613636363636,0.0522727272727273,0.159659090909091,55.3,27.6,43.931837971211,656.491114699126,60,188,3.13333333333333,39,0.853961677887105,0.0479026411185914,0.0590367685137235,0.0155359917141378,1,0,0,119425,11.8486831606536,3.1,752.1,0.251712431664701
"Bronx","y15",36005004800,"Census Tract 48, Bronx County, New York",356500,NA,30301,1418,0.651054189968901,159,1054,1942,33,0.326732673267327,1213,0.857243816254417,1142,0.925445705024311,1415,42,74,58,147,0,2,444,648,0.0296819787985866,0.0522968197879859,0.0409893992932862,0.103886925795053,0,0.00141342756183746,0.313780918727915,0.457950530035336,29,0,22,217,229,140,686,92,0.065017667844523,0.0204946996466431,0,0.015547703180212,0.153356890459364,0.161837455830389,0.0989399293286219,0.484805653710247,27.0866141732283,20.4330708661417,21.7716535433071,16.8897637795276,5.47244094488189,6.45669291338583,1.88976377952756,13.8188976377953,221,272,450,543,28,0.145970937912814,0.179656538969617,0.297225891677675,0.358652575957728,0.0184940554821664,439,1111,16,97,0,2112,448,0.10977744436109,0.277819454863716,0.00400100025006252,0.024256064016004,0,0.528132033008252,0.11202800700175,20.9,21.3,20.4,37.5,75.2,30.6,44.6,14.8,29.8,24.8,20.9,4,49.1,"Soundview-Bruckner",393344.444444444,3.5,1398,1066,1969,0.492373093273318,30.9,28.7,34.8,3999,1327,0.33183295823956,0.4495,3,0.2102,1,0.121855696,357,1577,248,596,314,191,228,0.157260621433101,0.377932783766646,0.199112238427394,0.121116043119848,0.144578313253012,44.5,38.5,16.8802328908946,815.588896881268,5,16,3.2,-1,0.35458864716179,0.0397599399849963,0.0892723180795199,0.00125031257814454,1,0,0,36844.4444444444,12.7840895188365,3.1,752.1,0.108497745556913
"Bronx","y15",36005022200,"Census Tract 222, Bronx County, New York",334800,NA,40331,2302,0.540209841904691,290,1254,1939,29,0.180124223602484,1179,0.952342487883683,906,0.842007434944238,1238,101,25,118,239,83,65,274,333,0.0815831987075929,0.0201938610662359,0.0953150242326333,0.193053311793215,0.0670436187399031,0.0525040387722132,0.221324717285945,0.268982229402262,40,23,238,116,156,14,634,17,0.0137318255250404,0.0323101777059774,0.018578352180937,0.192245557350565,0.0936995153473344,0.126009693053312,0.0113085621970921,0.512116316639742,15.6835848193873,13.7174211248285,31.092821216278,15.7750342935528,10.8824874256973,10.2423411065386,2.60631001371742,23.7311385459534,195,421,389,552,34,0.122564424890006,0.264613450659962,0.244500314267756,0.346951602765556,0.021370207416719,690,682,32,641,0,1313,112,0.202108963093146,0.199765670767428,0.00937316930287053,0.187756297598125,0,0.384592852958407,0.0328060925600469,27.1,31.9,14.9,26,68.6,31.8,36.8,13.6,23.2,31.4,27.1,4.2,38.8,"Parkchester",170840,3.5,1193,1264,1427,0.417984768599883,32.8,31,34.5,3414,979,0.287265258215962,0.8727,4,0.1374,0,0.115898547,367,1636,429,521,329,174,183,0.262224938875306,0.318459657701711,0.201100244498778,0.106356968215159,0.111858190709046,59.7,26,30.3174019656631,798.164400268001,83,292,3.51807228915663,28,0.674282366725249,0.0849443468072642,0.107498535442296,0.0243116578793204,1,0,0,-163960,12.7212886175975,3.1,752.1,0.00364782970509688
"Bronx","y15",36005016200,"Census Tract 162, Bronx County, New York",404600,NA,70682,532,0.421404297786336,192,1213,1939,113,0.365695792880259,554,0.86833855799373,301,0.553308823529412,638,212,35,234,135,16,0,0,0,0.332288401253919,0.054858934169279,0.366771159874608,0.211598746081505,0.0250783699059561,0,0,0,39,0,39,134,43,53,319,11,0.0172413793103448,0.061128526645768,0,0.061128526645768,0.210031347962382,0.0673981191222571,0.0830721003134796,0.5,11.7820324005891,14.0648011782032,31.8114874815906,16.4948453608247,4.78645066273932,13.6966126656848,7.36377025036819,25.8468335787923,255,229,47,199,66,0.32035175879397,0.287688442211055,0.0590452261306533,0.25,0.0829145728643216,1326,141,36,11,0,407,96,0.673438293550025,0.0716099542915185,0.0182833925850686,0.00558659217877095,0,0.206703910614525,0.0487557135601828,19,27.3,17.7,36.1,78.5,47.1,31.4,8.3,23.1,21.5,19,2.5,41.7,"Schuylerville-Throgs Neck-Edgewater Park",422942.857142857,5,636,1437,289,0.1467750126968,41.4,37.8,42.9,1969,252,0.144495412844037,-1.8088,2,-0.6993,0,0.147929732,86,824,242,250,207,38,87,0.293689320388349,0.303398058252427,0.25121359223301,0.0461165048543689,0.105582524271845,58.5,25.9,5.72888696291153,538.888636557264,11,44,4,-1,0.270187912646013,0.0975114271203657,0.0436769933976638,0.00558659217877095,1,0,0,18342.8571428572,12.9106542037158,3.1,752.1,0.0470792650227283
